,kahu,date,discharge,arki,3day_arki,kahu,3day_kahu,90day_kahu
487,0.0,2014-08-12,12.121,0.0,0.0,0.0,0.1666666666666666,4.551111111111111
488,0.0,2014-08-13,9.996888889,0.0,0.0,0.0,0.0,4.551111111111111
489,40.8,2014-08-14,30.44411111,26.4,8.799999999999999,40.8,13.6,5.004444444444444
490,129.2,2014-08-15,88.61333333,22.6,16.333333333333332,129.2,56.66666666666666,6.44
491,24.7,2014-08-16,136.1686667,60.4,36.46666666666667,24.7,64.89999999999999,6.714444444444444
492,0.0,2014-08-17,77.08511111,0.0,27.666666666666668,0.0,51.29999999999999,6.714444444444444
493,0.0,2014-08-18,39.93133333,0.0,20.133333333333333,0.0,8.233333333333333,6.714444444444444
494,0.0,2014-08-19,27.47044444,0.0,0.0,0.0,0.0,6.714444444444444
495,0.0,2014-08-20,19.16333333,0.0,0.0,0.0,0.0,6.714444444444444
496,0.0,2014-08-21,16.794,0.0,0.0,0.0,0.0,6.714444444444444
497,0.0,2014-08-22,15.01,0.0,0.0,0.0,0.0,6.707777777777777
498,0.0,2014-08-23,12.461,0.0,0.0,0.0,0.0,6.707777777777777
499,0.0,2014-08-24,10.167,0.0,0.0,0.0,0.0,6.707777777777777
500,0.0,2014-08-25,8.383,0.0,0.0,0.0,0.0,6.707777777777777
501,1.4,2014-08-26,7.618,0.0,0.0,1.4,0.4666666666666666,6.723333333333334
502,0.0,2014-08-27,7.618,0.0,0.0,0.0,0.4666666666666666,6.723333333333334
503,0.0,2014-08-28,6.938,0.0,0.0,0.0,0.4666666666666666,6.723333333333334
504,0.0,2014-08-29,6.938,0.0,0.0,0.0,0.0,6.696666666666667
505,3.5,2014-08-30,7.806888889,0.0,0.0,3.5,1.1666666666666667,6.667777777777778
506,0.0,2014-08-31,6.514,0.0,0.0,0.0,1.1666666666666667,6.607777777777779
507,0.5,2014-09-01,6.514,0.0,0.0,0.5,1.3333333333333333,6.613333333333334
508,3.5,2014-09-02,8.297777778,7.6,2.533333333333333,3.5,1.3333333333333333,6.652222222222223
509,1.4,2014-09-03,7.618,4.4,4.0,1.4,1.8,6.667777777777778
510,0.7,2014-09-04,6.938,0.0,4.0,0.7,1.8666666666666665,6.675555555555556
511,0.7,2014-09-05,6.655333333,0.0,1.4666666666666668,0.7,0.9333333333333332,6.683333333333334
512,24.4,2014-09-06,53.77644444,49.4,16.466666666666665,24.4,8.6,6.954444444444444
513,3.5,2014-09-07,44.08466667,12.4,20.6,3.5,9.533333333333331,6.993333333333333
514,9.5,2014-09-08,17.16188889,0.0,20.6,9.5,12.466666666666669,7.098888888888888
515,25.0,2014-09-09,15.66111111,4.2,5.533333333333334,25.0,12.666666666666666,7.376666666666666
516,0.0,2014-09-10,10.932,0.0,1.4,0.0,11.5,7.376666666666666
517,0.0,2014-09-11,9.147,0.0,1.4,0.0,8.333333333333334,7.376666666666666
518,0.0,2014-09-15,8.892333333,10.4,3.466666666666667,0.0,0.0,7.132222222222222
519,0.0,2014-09-16,6.938,0.0,3.466666666666667,0.0,0.0,7.132222222222222
520,0.0,2014-09-17,6.514,0.0,3.466666666666667,0.0,0.0,7.111111111111111
521,0.5,2014-09-21,8.088133333,12.2,4.066666666666666,0.5,0.1666666666666666,7.001111111111111
522,0.0,2014-09-22,5.805666667,0.0,4.066666666666666,0.0,0.1666666666666666,7.001111111111111
523,0.0,2014-09-23,5.098,0.0,4.066666666666666,0.0,0.1666666666666666,6.890000000000001
524,6.2,2014-09-25,5.069666667,0.0,0.0,6.2,2.066666666666667,6.95888888888889
525,0.0,2014-09-26,4.673,0.0,0.0,0.0,2.066666666666667,6.797777777777778
526,0.0,2014-09-27,4.418,0.0,0.0,0.0,2.066666666666667,6.54
527,0.5,2014-09-29,4.758,0.0,0.0,0.5,0.1666666666666666,6.398888888888889
528,0.0,2014-09-30,4.248,0.0,0.0,0.0,0.1666666666666666,5.615555555555555
529,0.6,2015-06-01,1.473,0.0,0.0,0.6,0.1999999999999999,1.9
530,0.0,2015-06-02,1.473,0.0,0.0,0.0,0.1999999999999999,1.6222222222222222
531,0.8,2015-06-03,1.671,0.0,0.0,0.8,0.4666666666666666,1.6311111111111112
532,0.0,2015-06-04,1.671,0.0,0.0,0.0,0.2666666666666666,1.538888888888889
533,8.0,2015-06-05,2.309555556,0.0,0.0,8.0,2.9333333333333336,1.6277777777777778
534,4.2,2015-06-06,1.982,0.0,0.0,4.2,4.066666666666666,1.6688888888888889
535,0.0,2015-06-07,1.812,0.0,0.0,0.0,4.066666666666666,1.4977777777777777
536,0.0,2015-06-08,1.812,0.0,0.0,0.0,1.4000000000000004,1.4977777777777777
537,0.0,2015-06-09,1.671,0.0,0.0,0.0,2.96059473233375e-16,1.4977777777777777
538,0.0,2015-06-10,1.671,0.0,0.0,0.0,2.96059473233375e-16,1.4977777777777777
539,9.0,2015-06-11,1.558,0.0,0.0,9.0,3.0,1.5977777777777775
540,0.0,2015-06-12,1.558,0.0,0.0,0.0,3.0,1.5977777777777775
541,0.0,2015-06-13,1.473,0.0,0.0,0.0,3.0,1.5355555555555551
542,1.4,2015-06-14,1.473,0.0,0.0,1.4,0.4666666666666666,1.4211111111111112
543,0.0,2015-06-15,1.473,3.2,1.0666666666666669,0.0,0.4666666666666666,1.2766666666666668
544,0.0,2015-06-16,1.906444444,0.0,1.0666666666666669,0.0,0.4666666666666666,1.2766666666666668
545,0.0,2015-06-17,1.671,0.0,1.0666666666666669,0.0,0.0,1.2766666666666668
546,26.5,2015-06-20,15.91555556,37.4,12.466666666666669,26.5,8.833333333333334,1.5711111111111111
547,0.0,2015-06-21,6.938,13.6,17.0,0.0,8.833333333333334,1.5711111111111111
548,0.0,2015-06-22,3.964666667,0.0,17.0,0.0,8.833333333333334,1.5711111111111111
549,0.0,2015-06-23,3.682,0.0,4.533333333333333,0.0,0.0,1.5711111111111111
550,0.0,2015-06-24,4.940111111,0.0,0.0,0.0,0.0,1.5711111111111111
551,36.5,2015-06-25,6.372333333,13.4,4.466666666666667,36.5,12.166666666666666,1.9766666666666668
552,0.0,2015-06-26,4.673,0.0,4.466666666666667,0.0,12.166666666666666,1.9766666666666668
553,0.0,2015-06-27,3.303888889,0.0,4.466666666666667,0.0,12.166666666666666,1.9711111111111117
554,0.0,2015-06-28,3.115,0.0,0.0,0.0,0.0,1.8988888888888888
555,18.5,2015-06-30,3.115,4.2,1.4,18.5,6.166666666666667,2.0733333333333333
556,0.0,2015-07-01,2.945,17.2,7.133333333333333,0.0,6.166666666666667,1.9177777777777776
557,0.0,2015-07-02,2.719,0.0,7.133333333333333,0.0,6.166666666666667,1.897777777777778
558,0.0,2015-07-03,2.329,0.0,5.733333333333333,0.0,0.0,1.897777777777778
559,0.0,2015-07-04,2.329,0.0,0.0,0.0,0.0,1.7533333333333334
560,0.6,2015-07-05,2.152,0.0,0.0,0.6,0.1999999999999999,1.76
561,81.0,2015-07-06,51.35766667,31.2,10.4,81.0,27.2,2.66
562,5.0,2015-07-07,6.749555556,2.0,11.066666666666668,5.0,28.866666666666664,2.6311111111111107
563,55.5,2015-07-08,17.29422222,14.6,15.933333333333332,55.5,47.16666666666666,3.247777777777777
564,1.0,2015-07-09,21.38155556,0.0,5.533333333333334,1.0,20.5,3.2588888888888885
565,2.0,2015-07-10,27.15588889,2.6,5.733333333333333,2.0,19.5,3.28111111111111
566,26.5,2015-07-11,26.26133333,40.4,14.333333333333334,26.5,9.833333333333334,3.575555555555555
567,17.8,2015-07-12,31.84444444,10.4,17.8,17.8,15.433333333333332,3.773333333333333
568,7.5,2015-07-13,20.67355556,34.4,28.399999999999995,7.5,17.266666666666666,3.8455555555555554
569,0.0,2015-07-14,11.15811111,0.0,14.933333333333332,0.0,8.433333333333334,3.8455555555555554
570,0.0,2015-07-15,6.702444444,0.0,11.466666666666669,0.0,2.5,3.7455555555555553
571,14.0,2015-07-16,125.5963333,240.4,80.13333333333334,14.0,4.666666666666667,3.8677777777777775
572,27.0,2015-07-17,178.8565556,272.2,170.86666666666667,27.0,13.666666666666666,4.167777777777777
573,21.0,2015-07-18,150.7566667,0.0,170.86666666666665,21.0,20.666666666666668,4.401111111111111
574,13.2,2015-07-19,78.72966667,12.4,94.86666666666666,13.2,20.4,4.547777777777777
575,0.4,2015-07-20,45.595,0.0,4.133333333333314,0.4,11.533333333333331,4.552222222222222
576,1.7,2015-07-21,40.40322222,4.4,5.599999999999981,1.7,5.1,4.571111111111111
577,0.0,2015-07-22,33.33511111,0.0,1.466666666666648,0.0,0.7000000000000001,4.571111111111111
578,0.0,2015-07-23,30.30266667,0.0,1.466666666666648,0.0,0.5666666666666668,4.571111111111111
579,1.8,2015-07-24,25.64533333,3.6,1.199999999999981,1.8,0.6,4.591111111111111
580,0.0,2015-07-25,16.64856522,0.0,1.199999999999981,0.0,0.6,4.591111111111111
581,16.5,2015-07-26,47.77816667,42.2,15.26666666666665,16.5,6.1000000000000005,4.774444444444445
582,0.8,2015-07-27,36.6525,33.4,25.199999999999974,0.8,5.766666666666667,4.783333333333333
583,2.5,2015-07-28,35.588875,0.0,25.199999999999974,2.5,6.6000000000000005,4.788888888888889
584,1.0,2015-07-29,30.59741667,11.8,15.066666666666649,1.0,1.4333333333333331,4.8
585,0.0,2015-07-30,19.39570833,0.0,3.9333333333333145,0.0,1.1666666666666667,4.774444444444445
586,0.0,2015-07-31,13.703125,0.0,3.9333333333333145,0.0,0.3333333333333333,4.774444444444445
587,10.0,2015-08-01,18.949625,7.8,2.599999999999981,10.0,3.333333333333333,4.885555555555555
588,0.0,2015-08-02,13.50154167,0.0,2.599999999999981,0.0,3.333333333333333,4.885555555555555
589,0.0,2015-08-03,11.75975,0.0,2.599999999999981,0.0,3.333333333333333,4.885555555555555
590,2.0,2015-08-05,10.24129167,0.0,0.0,2.0,0.6666666666666666,4.907777777777778
591,0.0,2015-08-06,14.58095833,0.0,0.0,0.0,0.6666666666666666,4.907777777777778
592,20.0,2015-08-07,32.76758333,10.2,3.399999999999981,20.0,7.333333333333333,5.13
593,23.0,2015-08-08,81.4815,80.6,30.266666666666648,23.0,14.333333333333334,5.385555555555555
594,62.0,2015-08-09,74.06975,75.6,55.46666666666664,62.0,35.0,6.074444444444444
595,7.5,2015-08-10,88.49983333,145.4,100.53333333333332,7.5,30.83333333333333,6.046666666666666
596,1.4,2015-08-11,40.497625,0.0,73.66666666666664,1.4,23.633333333333336,6.006666666666667
597,1.0,2015-08-12,51.43866667,0.0,48.46666666666666,1.0,3.3000000000000003,5.891111111111112
598,0.0,2015-08-13,34.998875,0.0,0.0,0.0,0.7999999999999999,5.891111111111112
599,0.0,2015-08-14,29.59441667,0.0,0.0,0.0,0.3333333333333333,5.891111111111112
600,2.0,2015-08-15,49.27445833,0.0,0.0,2.0,0.6666666666666666,5.913333333333334
601,0.0,2015-08-16,25.85379167,0.0,0.0,0.0,0.6666666666666666,5.913333333333334
602,0.0,2015-08-17,19.281,0.0,0.0,0.0,0.6666666666666666,5.913333333333334
603,0.0,2015-08-18,23.23654167,0.0,0.0,0.0,0.0,5.913333333333334
604,0.0,2015-08-19,15.44516667,0.0,0.0,0.0,0.0,5.913333333333334
605,0.0,2015-08-20,16.71770833,0.0,0.0,0.0,0.0,5.913333333333334
606,10.4,2015-08-21,25.84204167,15.4,5.133333333333314,10.4,3.466666666666667,6.028888888888889
607,21.0,2015-08-22,22.7615,7.4,7.599999999999981,21.0,10.466666666666669,6.262222222222222
608,0.0,2015-08-23,16.56720833,0.0,7.599999999999981,0.0,10.466666666666669,6.262222222222222
609,0.0,2015-08-24,14.55304167,0.0,2.466666666666648,0.0,7.0,6.251111111111111
610,2.5,2015-08-25,12.938625,0.0,0.0,2.5,0.8333333333333334,6.278888888888889
611,0.0,2015-08-26,10.868,0.0,0.0,0.0,0.8333333333333334,6.278888888888889
612,0.0,2015-08-27,25.78891667,0.0,0.0,0.0,0.8333333333333334,6.278888888888889
613,31.7,2015-08-28,27.87775,51.6,17.19999999999998,31.7,10.566666666666666,6.63111111111111
614,0.0,2015-08-29,14.95658333,0.0,17.19999999999998,0.0,10.566666666666666,6.63111111111111
615,0.0,2015-08-30,13.193625,0.0,17.19999999999998,0.0,10.566666666666666,6.624444444444444
616,0.5,2015-09-03,9.805625,0.0,0.0,0.5,0.1666666666666666,6.532222222222222
617,0.0,2015-09-04,8.956208333,5.4,1.7999999999999812,0.0,0.1666666666666666,6.485555555555555
618,0.0,2015-09-05,7.504666667,0.0,1.7999999999999812,0.0,0.1666666666666666,6.485555555555555
619,0.0,2015-09-06,6.938,0.0,1.7999999999999812,0.0,0.0,6.485555555555555
620,4.5,2015-09-17,6.089041667,0.0,0.0,4.5,1.5,6.42
621,0.0,2015-09-18,4.8855,0.0,0.0,0.0,1.5,6.125555555555555
622,0.7,2015-09-19,4.673,0.0,0.0,0.7,1.7333333333333334,6.133333333333334
623,22.5,2015-09-20,9.621708333,0.0,0.0,22.5,7.733333333333333,6.383333333333334
624,12.0,2015-09-21,7.589791667,15.8,5.266666666666648,12.0,11.733333333333334,6.516666666666667
625,0.0,2015-09-22,10.151625,0.0,5.266666666666648,0.0,11.5,6.516666666666667
626,14.5,2015-09-23,11.05895833,8.2,7.999999999999981,14.5,8.833333333333334,6.272222222222222
627,3.0,2015-09-24,7.20375,0.0,2.7333333333333143,3.0,5.833333333333333,6.305555555555555
628,0.0,2015-09-25,6.177541667,0.0,2.7333333333333143,0.0,5.833333333333333,6.305555555555555
629,0.0,2015-09-26,5.841083333,0.0,0.0,0.0,1.0,6.305555555555555
630,4.5,2015-09-27,5.2395,0.0,0.0,4.5,1.5,6.355555555555555
631,0.0,2015-09-28,5.098,0.0,0.0,0.0,1.5,6.15
632,0.0,2015-09-29,4.673,0.0,0.0,0.0,1.5,6.15
633,0.0,2016-05-31,1.1609907270000104,0.0,2.999999999999981,0.0,1.7999999999999998,1.4155555555555557
634,0.0,2016-06-01,1.0194064920000092,0.0,0.0,0.0,0.1999999999999999,1.4155555555555557
635,1.0,2016-06-06,0.7079211750000063,0.0,0.0,1.0,0.3333333333333333,1.1944444444444444
636,25.4,2016-06-07,2.2936646070000206,0.0,0.0,25.4,8.799999999999999,1.4766666666666668
637,9.8,2016-06-08,4.559012367000041,38.6,12.866666666666648,9.8,12.066666666666668,1.5855555555555554
638,12.5,2016-06-09,3.029902629000027,0.0,12.866666666666648,12.5,15.9,1.718888888888889
639,1.2,2016-06-10,2.20871406600002,20.0,19.533333333333317,1.2,7.833333333333333,1.6933333333333334
640,0.0,2016-06-11,1.783961361000016,0.0,6.666666666666647,0.0,4.566666666666666,1.3877777777777778
641,0.0,2016-06-12,1.6423771260000146,0.0,6.666666666666647,0.0,0.3999999999999999,1.3577777777777778
642,0.0,2016-06-13,1.5007928910000137,5.4,1.7999999999999812,0.0,0.0,1.3577777777777778
643,0.0,2016-06-14,8.041984548000071,95.6,33.66666666666665,0.0,0.0,1.3577777777777778
644,31.4,2016-06-15,48.45012521700043,69.4,56.79999999999998,31.4,10.466666666666669,1.7066666666666666
645,43.5,2016-06-16,80.84459818500072,81.2,82.06666666666665,43.5,24.96666666666667,2.145555555555556
646,0.0,2016-06-17,9.571094286000086,0.0,50.19999999999999,0.0,24.96666666666667,2.145555555555556
647,0.0,2016-06-18,4.47406182600004,0.0,27.06666666666665,0.0,14.5,2.101111111111111
648,0.0,2016-06-19,3.511289028000032,0.0,0.0,0.0,0.0,2.101111111111111
649,0.0,2016-06-20,3.001585782000027,0.0,0.0,0.0,0.0,2.101111111111111
650,0.0,2016-06-21,3.058219476000027,0.0,0.0,0.0,0.0,2.101111111111111
651,0.0,2016-06-22,3.34138794600003,0.0,0.0,0.0,0.0,2.101111111111111
652,0.8,2016-06-23,2.690100465000024,0.0,0.0,0.8,0.2666666666666666,2.11
653,0.0,2016-06-24,2.2936646070000206,0.0,0.0,0.0,0.2666666666666666,2.11
654,0.0,2016-06-25,1.670693973000015,0.0,0.0,0.0,0.2666666666666666,2.11
655,1.5,2016-06-26,2.18039721900002,0.0,0.0,1.5,0.5,2.126666666666667
656,0.0,2016-06-27,2.350298301000021,0.0,0.0,0.0,0.5,2.126666666666667
657,1.5,2016-06-28,2.2936646070000206,0.0,0.0,1.5,1.0,2.143333333333333
658,2.5,2016-06-29,3.256437405000029,0.0,0.0,2.5,1.3333333333333333,2.171111111111111
659,0.0,2016-06-30,3.3980216400000303,0.0,0.0,0.0,1.3333333333333333,2.171111111111111
660,24.8,2016-07-01,9.08970788700008,85.0,28.333333333333314,24.8,9.1,2.4466666666666663
661,13.8,2016-07-02,109.18976203200096,195.0,93.33333333333331,13.8,12.866666666666667,2.6
662,53.0,2016-07-03,15.942384861000145,105.0,128.33333333333331,53.0,30.53333333333333,3.188888888888889
663,1.0,2016-07-04,7.220795985000064,0.0,100.0,1.0,22.600000000000005,3.2
664,0.0,2016-07-05,6.5695085040000585,0.0,34.99999999999998,0.0,18.0,3.2
665,17.4,2016-07-06,9.514460592000084,0.0,0.0,17.4,6.133333333333333,3.333333333333333
666,0.0,2016-07-07,4.6439629080000415,0.0,0.0,0.0,5.8,3.326666666666666
667,0.0,2016-07-08,4.134259662000037,0.0,0.0,0.0,5.8,3.326666666666666
668,2.5,2016-07-10,4.360794438000039,0.0,0.0,2.5,0.8333333333333334,3.3544444444444443
669,0.0,2016-07-11,3.992675427000036,0.0,0.0,0.0,0.8333333333333334,3.3544444444444443
670,0.0,2016-07-12,4.105942815000037,0.0,0.0,0.0,0.8333333333333334,3.3544444444444443
671,0.0,2016-07-13,4.898814531000044,20.0,6.666666666666647,0.0,0.0,3.3544444444444443
672,1.8,2016-07-14,5.52178516500005,30.0,16.666666666666647,1.8,0.6,3.3744444444444444
673,0.0,2016-07-15,4.134259662000037,0.0,16.666666666666647,0.0,0.6,3.3744444444444444
674,0.0,2016-07-16,4.105942815000037,0.0,9.99999999999998,0.0,0.6,3.3744444444444444
675,0.0,2016-07-17,19.906743441000177,0.0,0.0,0.0,0.0,3.3744444444444444
676,10.0,2016-07-18,9.486143745000083,15.0,4.999999999999981,10.0,3.333333333333333,3.4855555555555555
677,13.4,2016-07-19,6.116438952000054,0.0,4.999999999999981,13.4,7.8,3.6344444444444446
678,0.0,2016-07-20,4.559012367000041,7.0,7.333333333333314,0.0,7.8,3.6344444444444446
679,0.0,2016-07-21,3.907724886000035,0.0,2.3333333333333144,0.0,4.466666666666667,3.6344444444444446
680,11.8,2016-07-22,4.304160744000038,5.0,3.999999999999981,11.8,3.9333333333333336,3.7655555555555553
681,4.0,2016-07-23,6.371290575000057,38.4,14.466666666666647,4.0,5.266666666666667,3.81
682,2.4,2016-07-24,4.700596602000042,0.0,14.466666666666647,2.4,6.066666666666666,3.836666666666667
683,0.0,2016-07-25,3.9643585800000354,0.0,12.79999999999998,0.0,2.1333333333333333,3.836666666666667
684,0.0,2016-07-26,29.930907279000262,0.0,0.0,0.0,0.7999999999999999,3.836666666666667
685,0.0,2016-07-27,5.493468318000049,0.0,0.0,0.0,0.0,3.836666666666667
686,1.0,2016-07-28,6.65445904500006,0.0,0.0,1.0,0.3333333333333333,3.847777777777778
687,0.0,2016-07-29,8.070301395000072,0.0,0.0,0.0,0.3333333333333333,3.847777777777778
688,0.0,2016-07-30,15.206146839000136,0.0,0.0,0.0,0.3333333333333333,3.847777777777778
689,6.5,2016-07-31,23.58793355100021,23.0,7.666666666666647,6.5,2.1666666666666665,3.92
690,16.2,2016-08-01,157.8947388720014,54.0,25.666666666666647,16.2,7.566666666666666,4.1
691,0.0,2016-08-02,36.302197854000326,40.4,39.13333333333332,0.0,7.566666666666666,4.1
692,0.4,2016-08-03,26.41961825100024,6.0,33.46666666666665,0.4,5.533333333333332,4.033333333333333
693,0.0,2016-08-04,24.89050851300022,0.0,15.466666666666647,0.0,0.1333333333333333,4.026666666666666
694,0.0,2016-08-05,20.21822875800018,16.0,7.333333333333314,0.0,0.1333333333333333,4.026666666666666
695,2.0,2016-08-06,30.497244219000272,10.0,8.666666666666648,2.0,0.6666666666666666,4.0488888888888885
696,33.5,2016-08-07,148.72008044400133,60.0,28.666666666666647,33.5,11.833333333333334,4.421111111111111
697,2.0,2016-08-08,43.55131068600039,107.0,58.99999999999998,2.0,12.5,4.443333333333333
698,0.0,2016-08-09,69.09310668000062,0.0,55.66666666666665,0.0,11.833333333333334,4.094444444444444
699,43.5,2016-08-10,44.4574497900004,8.0,38.333333333333314,43.5,15.166666666666666,4.5777777777777775
700,0.7,2016-08-11,109.21807887900096,8.0,5.333333333333314,0.7,14.733333333333334,4.5855555555555565
701,42.2,2016-08-12,88.23529525200078,62.0,25.999999999999982,42.2,28.8,5.054444444444445
702,4.2,2016-08-13,70.11251317200063,0.0,23.333333333333314,4.2,15.700000000000005,5.101111111111111
703,9.8,2016-08-14,45.3352720470004,0.0,20.666666666666647,9.8,18.73333333333333,5.21
704,0.0,2016-08-15,32.08298765100029,0.0,0.0,0.0,4.666666666666667,5.21
705,0.0,2016-08-16,24.380805267000216,0.0,0.0,0.0,3.266666666666667,5.21
706,10.0,2016-08-18,21.9738732720002,60.0,19.999999999999982,10.0,3.333333333333333,5.321111111111112
707,0.0,2016-08-19,17.78297991600016,0.0,19.999999999999982,0.0,3.333333333333333,5.304444444444445
708,0.4,2016-08-20,33.159027837000295,0.0,19.999999999999982,0.4,3.466666666666667,5.308888888888889
709,40.7,2016-08-21,17.72634622200016,12.0,3.999999999999981,40.7,13.7,5.761111111111111
710,1.4,2016-08-22,30.29902629000027,14.0,8.666666666666648,1.4,14.166666666666666,5.632222222222223
711,13.2,2016-08-23,22.5685270590002,15.0,13.666666666666648,13.2,18.433333333333334,5.778888888888889
712,0.8,2016-08-24,19.00060433700017,0.0,9.666666666666648,0.8,5.133333333333334,5.7877777777777775
713,0.0,2016-08-25,17.216642976000152,0.0,4.999999999999981,0.0,4.666666666666667,5.7877777777777775
714,0.0,2016-08-26,39.61526895300035,0.0,0.0,0.0,0.2666666666666666,5.7877777777777775
715,10.0,2016-08-27,19.28377280700017,4.0,1.3333333333333144,10.0,3.333333333333333,5.8455555555555545
716,0.0,2016-08-28,16.395454413000145,0.0,1.3333333333333144,0.0,3.333333333333333,5.838888888888889
717,0.0,2016-08-29,25.51347914700023,0.0,1.3333333333333144,0.0,3.333333333333333,5.838888888888889
718,11.5,2016-08-30,18.71743586700017,7.0,2.3333333333333144,11.5,3.8333333333333335,5.966666666666667
719,0.5,2016-08-31,19.42535704200017,0.0,2.3333333333333144,0.5,4.0,5.972222222222222
720,1.0,2016-09-01,24.947142207000223,0.0,2.3333333333333144,1.0,4.333333333333333,5.983333333333333
721,7.5,2016-09-02,24.60734004300022,10.0,3.3333333333333144,7.5,3.0,6.066666666666666
722,0.0,2016-09-03,16.84852396500015,0.0,3.3333333333333144,0.0,2.833333333333333,6.066666666666666
723,0.0,2016-09-04,15.60258269700014,0.0,3.3333333333333144,0.0,2.5,6.055555555555555
724,0.0,2016-09-06,17.556445140000157,0.0,0.0,0.0,0.0,5.664444444444444
725,0.0,2016-09-07,12.799214844000112,0.0,0.0,0.0,0.0,5.525555555555556
726,0.0,2016-09-08,18.57585163200017,0.0,0.0,0.0,0.0,5.512222222222222
727,14.6,2016-09-09,17.10337558800015,0.0,0.0,14.6,4.866666666666666,5.674444444444445
728,2.7,2016-09-10,16.53703864800015,0.0,0.0,2.7,5.766666666666667,5.704444444444444
729,1.0,2016-09-11,24.918825360000223,0.0,0.0,1.0,6.1000000000000005,5.715555555555556
730,0.0,2016-09-12,21.09605101500019,39.0,12.99999999999998,0.0,1.2333333333333334,5.715555555555556
731,0.0,2016-09-13,17.329910364000156,0.0,12.99999999999998,0.0,0.3333333333333333,5.366666666666666
732,9.2,2016-09-14,14.724760440000132,5.0,14.666666666666648,9.2,3.0666666666666664,4.985555555555555
733,0.0,2016-09-15,10.817035554000096,0.0,1.6666666666666476,0.0,3.0666666666666664,4.985555555555556
734,0.0,2016-09-16,9.14634158100008,0.0,1.6666666666666476,0.0,3.0666666666666664,4.985555555555556
735,0.5,2016-09-18,9.14634158100008,0.0,0.0,0.5,0.1666666666666666,4.991111111111112
736,0.0,2016-09-19,7.8720834660000705,0.0,0.0,0.0,0.1666666666666666,4.991111111111112
737,0.0,2016-09-20,6.937627515000062,0.0,0.0,0.0,0.1666666666666666,4.991111111111112
738,1.7,2016-09-22,12.827531691000114,0.0,0.0,1.7,0.5666666666666667,5.001111111111111
739,4.0,2016-09-23,9.372876357000084,0.0,0.0,4.0,1.9,5.045555555555556
